web-scraper-order,web-scraper-start-url,pages,pages-href,name,year,cost,state,run,fuel,color,volume,cuzov,transmission,drive-unit,region,update,show,table
"1574510223-992","https://cars.av.by/search/page/7?&search_time=7","Volkswagen Bora","https://cars.av.by/volkswagen/bora/16312568","Volkswagen Bora, 2000","2000","2 800","с пробегом","350000 км","бензин","черный","2300 см3","универсал","Механика","Передний","Могилев, Могилевская обл.","Опубликовано
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            22.11.2019","652                         просмотра
                                                    (+93 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574510911-1145","https://cars.av.by/search/page/1?&search_time=7","Mitsubishi Space Wagon Typ N50","https://cars.av.by/mitsubishi/space-wagon/16284743","Mitsubishi Space Wagon Typ N50, 2000","2000","2 000","с пробегом","235215 км","дизель","бордовый","2000 см3","минивэн","Механика","Передний","Полоцк, Витебская обл.","Опубликовано
                            
                        
                        08.11.2019
                    
                                            
                            Поднято
                            23.11.2019","1985                         просмотров
                                                    (+323 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - комбинированный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                    
                                Интерьер
                
                                        Люк"
"1574509739-882","https://cars.av.by/search/page/11?&search_time=7","Volkswagen Passat B6","https://cars.av.by/volkswagen/passat/16346162","Volkswagen Passat B6, 2007","2007","6 500","с пробегом","287000 км","дизель","синий","2000 см3","универсал","Автомат","Передний","Минск","Опубликовано
                            
                        
                        21.11.2019
                    
                                            
                            Поднято
                            21.11.2019","300                         просмотров
                                                    (+37 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Рейлинги на крыше
                                    
                                Системы помощи
                
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574509525-829","https://cars.av.by/search/page/13?&search_time=7","Chevrolet Malibu IX","https://cars.av.by/chevrolet/malibu/16290603","Chevrolet Malibu IX, 2018","2018","13 786","с пробегом","35000 миль","бензин","серебристый","1500 см3","седан","Автомат","Передний","Гомель, Гомельская обл.","Обновлено
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            21.11.2019","792                         просмотра
                                                    (+101 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        USB
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                        Автозапуск двигателя
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507665-393","https://cars.av.by/search/page/31?&search_time=7","Audi 80 B4","https://cars.av.by/audi/80/16165968","Audi 80 B4, 1995","1995","2 850","с пробегом","288000 км","бензин","зеленый","2000 см3","универсал","Механика","Передний","Светлогорск, Гомельская обл.","Опубликовано
                            
                        
                        23.11.2019","18                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - темный"
"1574509056-714","https://cars.av.by/search/page/18?&search_time=7","Citroen Xsara I","https://cars.av.by/citroen/xsara/16359862","Citroen Xsara I, 2000","2000","1 950","с пробегом","255000 км","дизель","белый","1900 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","27                         просмотров
                                                    (+27 сегодня)","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ABS (антиблокировочная система)"
"1574509357-787","https://cars.av.by/search/page/15?&search_time=7","BMW 5 серия E39","https://cars.av.by/bmw/5-seriya/16328948","BMW 5 серия E39, 2001","2001","4 500","с пробегом","390440 км","бензин","синий","2200 см3","седан","Автомат","Задний","Минск","Опубликовано
                            
                        
                        20.11.2019
                    
                                            
                            Поднято
                            20.11.2019","1435                         просмотров
                                                    (+125 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый"
"1574509528-830","https://cars.av.by/search/page/13?&search_time=7","Opel Zafira B","https://cars.av.by/opel/zafira/16331139","Opel Zafira B, 2006","2006","5 200","с пробегом","220000 км","бензин","серый","1800 см3","минивэн","Механика","Передний","Минск","Обновлено
                            
                        
                        21.11.2019
                    
                                            
                            Поднято
                            21.11.2019","1101                         просмотр
                                                    (+121 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Управление мультимедиа с руля
                                    
                                Климат и обогрев
                
                                        Обогрев лобового стекла
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507715-407","https://cars.av.by/search/page/30?&search_time=7","Peugeot 406 I (рестайлинг)","https://cars.av.by/peugeot/406/16247371","Peugeot 406 I (рестайлинг), 2001","2001","3 650","с пробегом","344000 км","бензин","другой","1800 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","12                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ABS (антиблокировочная система)"
"1574507503-348","https://cars.av.by/search/page/33?&search_time=7","Ford Focus I","https://cars.av.by/ford/focus/16337830","Ford Focus I, 2000","2000","2 300","с пробегом","3700000 км","дизель","белый","1753 см3","универсал","Механика","Передний","Осиповичи, Могилевская обл.","Опубликовано
                            
                        
                        21.11.2019
                    
                                            
                            Поднято
                            23.11.2019","577                         просмотров
                                                    (+16 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                    
                                Интерьер
                
                                        Люк
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        ABS (антиблокировочная система)"
"1574507508-350","https://cars.av.by/search/page/33?&search_time=7","Land Rover Range Rover III (2-й рестайлинг)","https://cars.av.by/land-rover/range-rover/16174559","Land Rover Range Rover III (2-й рестайлинг), 2010","2010","17 500","с пробегом","172649 км","дизель","другой","3600 см3","внедорожник 5 дв.","Автомат","Постоянный полный","Минск","Опубликовано
                            
                        
                        23.11.2019","6                         просмотров","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507291-296","https://cars.av.by/search/page/35?&search_time=7","Skoda Octavia III","https://cars.av.by/skoda/octavia/16335212","Skoda Octavia III, 2015","2015","13 800","с пробегом","164000 км","дизель","бордовый","1600 см3","лифтбек","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019
                    
                                            
                            Поднято
                            23.11.2019","294                         просмотра
                                                    (+28 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574509495-822","https://cars.av.by/search/page/14?&search_time=7","Jeep Cherokee KK","https://cars.av.by/jeep/cherokee/16311356","Jeep Cherokee KK, 2010","2010","14 990","с пробегом","154000 км","дизель","черный","2800 см3","внедорожник 5 дв.","Автомат","Подключаемый полный","Минск","Обновлено
                            
                        
                        21.11.2019
                    
                                            
                            Поднято
                            21.11.2019","786                         просмотров
                                                    (+94 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574509433-805","https://cars.av.by/search/page/14?&search_time=7","ЛуАЗ 969","https://cars.av.by/luaz/969/16329943","ЛуАЗ 969, 1987","1987","2 150","с пробегом","30000 км","дизель","зеленый","1900 см3","внедорожник 3 дв.","Механика","Подключаемый полный","Бобруйск, Могилевская обл.","Опубликовано
                            
                        
                        20.11.2019
                    
                                            
                            Поднято
                            20.11.2019","2879                         просмотров
                                                    (+207 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574507692-400","https://cars.av.by/search/page/31?&search_time=7","Peugeot 307 I","https://cars.av.by/peugeot/307/16215439","Peugeot 307 I, 2005","2005","3 750","с пробегом","265000 км","бензин","серебристый","1600 см3","хэтчбек 5 дв.","Автомат","Передний","Светлогорск, Гомельская обл.","Опубликовано
                            
                        
                        23.11.2019","11                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574508371-562","https://cars.av.by/search/page/24?&search_time=7","Audi A6 C5","https://cars.av.by/audi/a6/16325333","Audi A6 C5, 1998","1998","3 300","с пробегом","475000 км","бензин","другой","2400 см3","седан","Механика","Передний","Поставы, Витебская обл.","Опубликовано
                            
                        
                        20.11.2019
                    
                                            
                            Поднято
                            23.11.2019","69                         просмотров
                                                    (+22 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый
                                    
                                                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев лобового стекла
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        ESP (система поддержания динамической стабильности)"
"1574507377-316","https://cars.av.by/search/page/34?&search_time=7","Lexus LS IV Long","https://cars.av.by/lexus/ls/16354946","Lexus LS IV Long, 2008","2008","9 750","с пробегом","1 км","бензин","серебристый","4600 см3","седан","Автомат","Задний","Могилев, Могилевская обл.","Опубликовано
                            
                        
                        22.11.2019
                    
                                            
                            Поднято
                            23.11.2019","768                         просмотров
                                                    (+270 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                        Автозапуск двигателя
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев руля
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые"
"1574507413-322","https://cars.av.by/search/page/34?&search_time=7","Peugeot 807 I","https://cars.av.by/peugeot/807/16339034","Peugeot 807 I, 2006","2006","6 800","с пробегом","300000 км","дизель","зеленый","2000 см3","минивэн","Механика","null","Минск","Опубликовано
                            
                        
                        21.11.2019
                    
                                            
                            Поднято
                            23.11.2019","336                         просмотров
                                                    (+30 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый"
"1574508191-516","https://cars.av.by/search/page/26?&search_time=7","Volvo S60 I","https://cars.av.by/volvo/s60/16359731","Volvo S60 I, 2002","2002","5 600","с пробегом","365000 км","бензин","серебристый","2400 см3","седан","Механика","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","25                         просмотров
                                                    (+25 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ABS (антиблокировочная система)"
