web-scraper-order,web-scraper-start-url,pages,pages-href,name,year,cost,state,run,fuel,color,volume,cuzov,transmission,drive-unit,region,update,show,table
"1574508207-464","https://cars.av.by/search/page/62?&search_time=7","Hyundai Santa Fe SM","https://cars.av.by/hyundai/santa-fe/16359462","Hyundai Santa Fe SM, 2001","2001","4 600","с пробегом","260000 км","бензин (пропан-бутан)","другой","2400 см3","внедорожник 5 дв.","Механика","Передний","Мозырь, Гомельская обл.","Опубликовано
                            
                        
                        23.11.2019","45                         просмотров
                                                    (+45 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ABS (антиблокировочная система)"
"1574510396-899","https://cars.av.by/search/page/44?&search_time=7","BMW X5 G05 30d XDrive","https://cars.av.by/bmw/x5/16312465","BMW X5 G05 30d XDrive, 2019","2019","82 800","с пробегом","4 км","дизель","белый","3000 см3","внедорожник 5 дв.","Автомат","Постоянный полный","Минск","Опубликовано
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            23.11.2019","630                         просмотров","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                    
                                Системы помощи
                
                                        Парктроники
                                        Контроль мертвых зон на зеркалах
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                        Автозапуск двигателя
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев руля
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507509-225","https://cars.av.by/search/page/71?&search_time=7","Hyundai Elantra HD","https://cars.av.by/hyundai/elantra/16089226","Hyundai Elantra HD, 2007","2007","5 555","с пробегом","200000 км","бензин","фиолетовый","1600 см3","седан","Механика","Передний","Минск","Обновлено
                            
                        
                        22.11.2019
                    
                                            
                            Поднято
                            23.11.2019","65                         просмотров
                                                    (+26 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Иммобилайзер
                                        ABS (антиблокировочная система)"
"1574507312-160","https://cars.av.by/search/page/74?&search_time=7","Opel Vectra C (рестайлинг)","https://cars.av.by/opel/vectra/16278610","Opel Vectra C (рестайлинг), 2005","2005","5 950","с пробегом","241000 км","дизель","серый","1900 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","30                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574509617-731","https://cars.av.by/search/page/51?&search_time=7","Toyota RAV4 II (XA20) (рестайлинг)","https://cars.av.by/toyota/rav4/16284842","Toyota RAV4 II (XA20) (рестайлинг), 2005","2005","7 350","с пробегом","168000 миль","бензин","синий","2400 см3","внедорожник 5 дв.","Автомат","Постоянный полный","Минск","Опубликовано
                            
                        
                        23.11.2019","21                         просмотр","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507704-293","https://cars.av.by/search/page/69?&search_time=7","Volkswagen Sharan I","https://cars.av.by/volkswagen/sharan/16353478","Volkswagen Sharan I, 1997","1997","3 200","с пробегом","626050 км","бензин (пропан-бутан)","бордовый","2000 см3","минивэн","Механика","Передний","Молодечно, Минская обл.","Опубликовано
                            
                        
                        22.11.2019
                    
                                            
                            Поднято
                            23.11.2019","68                         просмотров
                                                    (+17 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Комфорт
                
                                        Электростеклоподъемники передние
                                    
                                Климат и обогрев
                
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние"
"1574507221-130","https://cars.av.by/search/page/75?&search_time=7","Mercedes-Benz A-Класс W168","https://cars.av.by/mercedes-benz/a-klass/16359359","Mercedes-Benz A-Класс W168, 1999","1999","2 400","с пробегом","260000 км","бензин","черный","1400 см3","хэтчбек 5 дв.","Механика","Передний","Гродно, Гродненская обл.","Опубликовано
                            
                        
                        23.11.2019","89                         просмотров
                                                    (+89 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Климат и обогрев
                
                                        Обогрев лобового стекла
                                        Кондиционер
                                    
                                Интерьер
                
                                        Панорамная крыша
                                    
                                Безопасность
                
                                        ABS (антиблокировочная система)"
"1574507288-152","https://cars.av.by/search/page/74?&search_time=7","BMW 5 серия E34","https://cars.av.by/bmw/5-seriya/16359375","BMW 5 серия E34, 1990","1990","3 900","с пробегом","359000 км","бензин","серый","2800 см3","седан","Механика","Задний","Слоним, Гродненская обл.","Опубликовано
                            
                        
                        23.11.2019","115                         просмотров
                                                    (+115 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        ABS (антиблокировочная система)"
"1574509363-654","https://cars.av.by/search/page/54?&search_time=7","Opel Vectra C","https://cars.av.by/opel/vectra/16359536","Opel Vectra C, 2002","2002","4 800","с пробегом","400000 км","дизель","серебристый","2200 см3","седан","Механика","Передний","Речица, Гомельская обл.","Опубликовано
                            
                        
                        23.11.2019","30                         просмотров
                                                    (+30 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574510216-844","https://cars.av.by/search/page/47?&search_time=7","Ford Fusion USA II","https://cars.av.by/ford/fusion-usa/16359622","Ford Fusion USA II, 2014","2014","12 700","с пробегом","97000 км","бензин","серебристый","1500 см3","седан","Автомат","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","20                         просмотров
                                                    (+20 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Штатная навигация
                                        Мультимедийный экран
                                        USB
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                        Автозапуск двигателя
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507186-119","https://cars.av.by/search/page/76?&search_time=7","Honda CR-V IV 4WD","https://cars.av.by/honda/cr-v/16326724","Honda CR-V IV 4WD, 2014","2014","18 900","с пробегом","127744 км","бензин","черный","2400 см3","внедорожник 5 дв.","Автомат","Постоянный полный","Минск","Опубликовано
                            
                        
                        23.11.2019","23                         просмотра","Дополнительные опции:
                                
                                        Материал салона - искусственная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                        Автозапуск двигателя
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Кондиционер
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Люк
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507353-173","https://cars.av.by/search/page/73?&search_time=7","Mazda 6 I (рестайлинг)","https://cars.av.by/mazda/6/16308117","Mazda 6 I (рестайлинг), 2006","2006","5 100","с пробегом","275000 км","бензин","серый","2000 см3","седан","Автомат","Передний","Орша, Витебская обл.","Опубликовано
                            
                        
                        17.11.2019
                    
                                            
                            Поднято
                            23.11.2019","382                         просмотра
                                                    (+19 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574507207-125","https://cars.av.by/search/page/75?&search_time=7","Chrysler Town and Country IV 3.8 i","https://cars.av.by/chrysler/town-and-country/16324551","Chrysler Town and Country IV 3.8 i, 2006","2006","5 600","с пробегом","276677 км","бензин","черный","3800 см3","минивэн","Автомат","Передний","Брест, Брестская обл.","Опубликовано
                            
                        
                        20.11.2019
                    
                                            
                            Поднято
                            23.11.2019","826                         просмотров
                                                    (+77 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный"
"1574507177-116","https://cars.av.by/search/page/76?&search_time=7","Jeep Grand Cherokee WJ","https://cars.av.by/jeep/grand-cherokee/16323156","Jeep Grand Cherokee WJ, 1999","1999","4 990","с пробегом","430000 км","дизель","черный","2700 см3","внедорожник 5 дв.","Автомат","Подключаемый полный","Минск","Опубликовано
                            
                        
                        23.11.2019","73                         просмотра","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Ксеноновые фары
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Иммобилайзер
                                        ABS (антиблокировочная система)"
"1574507725-300","https://cars.av.by/search/page/68?&search_time=7","Citroen C5 I (рестайлинг)","https://cars.av.by/citroen/c5/16359432","Citroen C5 I (рестайлинг), 2006","2006","5 250","с пробегом","258000 км","бензин","синий","1800 см3","лифтбек","Механика","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","63                         просмотра
                                                    (+63 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574508897-589","https://cars.av.by/search/page/57?&search_time=7","Opel Zafira A","https://cars.av.by/opel/zafira/15878559","Opel Zafira A, 1999","1999","3 990","с пробегом","290000 км","бензин","серебристый","1800 см3","минивэн","Механика","Передний","Минск","Опубликовано
                            
                        
                        23.11.2019","7                         просмотров","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        ABS (антиблокировочная система)"
"1574506977-51","https://cars.av.by/search/page/78?&search_time=7","Lexus GS III (рестайлинг)","https://cars.av.by/lexus/gs/16284466","Lexus GS III (рестайлинг), 2008","2008","11 800","с пробегом","158108 км","бензин (гибрид)","черный","3500 см3","седан","Автомат","Задний","Минск","Опубликовано
                            
                        
                        23.11.2019","14                         просмотров","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
