web-scraper-order,web-scraper-start-url,pages,pages-href,name,year,cost,state,run,fuel,color,volume,cuzov,transmission,drive-unit,region,update,show,table
"1574514021-1568","https://cars.av.by/search/page/457?&search_time=7","Opel Zafira A","https://cars.av.by/opel/zafira/16311160","Opel Zafira A, 1999","1999","3 950","с пробегом","300000 км","бензин","синий","1800 см3","минивэн","Механика","null","Иваново, Брестская обл.","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            20.11.2019","199                         просмотров
                                                    (+4 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574518048-1905","https://cars.av.by/search/page/444?&search_time=7","Ford Fusion USA II","https://cars.av.by/ford/fusion-usa/16310660","Ford Fusion USA II, 2014","2014","10 300","с пробегом","126000 км","бензин","черный","1500 см3","седан","Автомат","Передний","Брест, Брестская обл.","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            21.11.2019","510                         просмотров
                                                    (+38 сегодня)","Дополнительные опции:
                                
                                        Материал салона - искусственная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574515160-1648","https://cars.av.by/search/page/454?&search_time=7","Renault 25 I","https://cars.av.by/renault/25/16311068","Renault 25 I, 1988","1988","1 150","с пробегом","200000 км","бензин (пропан-бутан)","бордовый","2200 см3","хэтчбек 5 дв.","Механика","Передний","Минск","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            21.11.2019","303                         просмотра
                                                    (+23 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Легкосплавные диски
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Управление мультимедиа с руля
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                    
                                Интерьер
                
                                        Люк"
"1574518302-1955","https://cars.av.by/search/page/442?&search_time=7","Dodge Neon I","https://cars.av.by/dodge/neon/16345151","Dodge Neon I, 1995","1995","977","с пробегом","290461 миль","бензин","черный","2000 см3","седан","Автомат","Передний","Минск","Опубликовано
                            
                        
                        21.11.2019","318                         просмотров
                                                    (+33 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Системы помощи
                
                                        Парктроники
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Климат и обогрев
                
                                        Обогрев лобового стекла
                                        Кондиционер
                                    
                                Безопасность
                
                                        Подушки безопасности передние"
"1574511881-1176","https://cars.av.by/search/page/473?&search_time=7","Geely MK Cross","https://cars.av.by/geely/mk-cross/15864074","Geely MK Cross, 2014","2014","3 101","с пробегом","34879 км","бензин","серый","1500 см3","хэтчбек 5 дв.","Автомат","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","206                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574514114-1573","https://cars.av.by/search/page/457?&search_time=7","Rover 400 HH-R","https://cars.av.by/rover/400/16335042","Rover 400 HH-R, 1996","1996","600","на запчасти","300000 км","бензин","зеленый","1600 см3","хэтчбек 5 дв.","Механика","Передний","Молодечно, Минская обл.","Опубликовано
                            
                        
                        20.11.2019","320                         просмотров
                                                    (+29 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Кондиционер
                                    
                                Безопасность
                
                                        Иммобилайзер"
"1574512732-1422","https://cars.av.by/search/page/463?&search_time=7","Toyota Carina E","https://cars.av.by/toyota/carina-e/16275238","Toyota Carina E, 1997","1997","2 004","с пробегом","305319 км","бензин","бордовый","1800 см3","седан","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","71                         просмотр","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574511486-1029","https://cars.av.by/search/page/479?&search_time=7","Mitsubishi Outlander XL Max V6","https://cars.av.by/mitsubishi/outlander/16114364","Mitsubishi Outlander XL Max V6, 2007","2007","9 300","с пробегом","148000 км","бензин","красный","3000 см3","внедорожник 5 дв.","Автомат","Подключаемый полный","Столин, Брестская обл.","Обновлено
                            
                        
                        20.11.2019","195                         просмотров
                                                    (+15 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Фаркоп
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                        AUX/iPod
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Панорамная крыша
                                        Люк
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574511960-1205","https://cars.av.by/search/page/472?&search_time=7","Ford Mondeo II","https://cars.av.by/ford/mondeo/15963295","Ford Mondeo II, 1999","1999","960","с пробегом","352435 км","бензин","серый","2500 см3","универсал","Механика","Передний","Брест, Брестская обл.","Опубликовано
                            
                        
                        20.11.2019","50                         просмотров","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный"
"1574515173-1650","https://cars.av.by/search/page/454?&search_time=7","Suzuki Grand Vitara JT (рестайлинг)","https://cars.av.by/suzuki/grand-vitara/15890208","Suzuki Grand Vitara JT (рестайлинг), 2009","2009","8 800","с пробегом","165000 км","бензин","черный","2400 см3","внедорожник 5 дв.","Механика","Задний","Минск","Обновлено
                            
                        
                        21.11.2019","187                         просмотров
                                                    (+13 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - светлый
                                    
                                                                Мультимедиа
                
                                        CD/MP3 проигрыватель
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Автозапуск двигателя
                                    
                                Климат и обогрев
                
                                        Обогрев лобового стекла
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574518421-1965","https://cars.av.by/search/page/441?&search_time=7","Renault Logan I","https://cars.av.by/renault/logan/16187924","Renault Logan I, 2007","2007","2 100","с пробегом","194000 км","бензин","серый","1400 см3","седан","Механика","Передний","Минск","Обновлено
                            
                        
                        21.11.2019","422                         просмотра
                                                    (+63 сегодня)","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                    
                                Мультимедиа
                
                                        USB
                                    
                                Климат и обогрев
                
                                        Кондиционер
                                    
                                Безопасность
                
                                        Сигнализация"
"1574516803-1783","https://cars.av.by/search/page/449?&search_time=7","Volvo S40 I (рестайлинг)","https://cars.av.by/volvo/s40/16315316","Volvo S40 I (рестайлинг), 2001","2001","3 500","с пробегом","182000 миль","бензин","серый","2000 см3","седан","Автомат","Передний","Мозырь, Гомельская обл.","Опубликовано
                            
                        
                        19.11.2019
                    
                                            
                            Поднято
                            21.11.2019","204                         просмотра
                                                    (+13 сегодня)","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - темный
                                    
                                                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Люк
                                    
                                Безопасность
                
                                        Подушки безопасности передние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574512057-1241","https://cars.av.by/search/page/471?&search_time=7","Mercedes-Benz 190 (W201)","https://cars.av.by/mercedes-benz/190-w201/16012199","Mercedes-Benz 190 (W201), 1986","1986","892","с пробегом","272344 км","дизель","серебристый","1997 см3","седан","Механика","Задний","Могилев, Могилевская обл.","Опубликовано
                            
                        
                        20.11.2019","86                         просмотров","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный"
"1574512185-1287","https://cars.av.by/search/page/469?&search_time=7","Ford Mondeo I","https://cars.av.by/ford/mondeo/16092157","Ford Mondeo I, 1995","1995","807","с пробегом","164375 км","бензин","черный","1600 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","27                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574518058-1909","https://cars.av.by/search/page/444?&search_time=7","Nissan Primera P11 (рестайлинг)","https://cars.av.by/nissan/primera/16344894","Nissan Primera P11 (рестайлинг), 2000","2000","1 100","с пробегом","390000 км","дизель","серебристый","2000 см3","универсал","Механика","Передний","Витебск, Витебская обл.","Опубликовано
                            
                        
                        21.11.2019","605                         просмотров
                                                    (+84 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Рейлинги на крыше
                                        Легкосплавные диски
                                    
                                Оптика и свет
                
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                    
                                Климат и обогрев
                
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Иммобилайзер
                                        ABS (антиблокировочная система)"
"1574515454-1672","https://cars.av.by/search/page/453?&search_time=7","GMC Envoy II","https://cars.av.by/gmc/envoy/16342598","GMC Envoy II, 2003","2003","4 500","с пробегом","230000 км","бензин","черный","4200 см3","внедорожник 5 дв.","Автомат","Подключаемый полный","Гомель, Гомельская обл.","Опубликовано
                            
                        
                        21.11.2019","393                         просмотра
                                                    (+53 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный"
"1574512459-1384","https://cars.av.by/search/page/465?&search_time=7","Toyota Avensis I (T220)","https://cars.av.by/toyota/avensis/16201800","Toyota Avensis I (T220), 1998","1998","2 458","с пробегом","219916 км","бензин","синий","1587 см3","универсал","Механика","Передний","Брест, Брестская обл.","Опубликовано
                            
                        
                        20.11.2019","98                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574516778-1777","https://cars.av.by/search/page/449?&search_time=7","BMW 5 серия G30 530d xDrive MSport","https://cars.av.by/bmw/5-seriya/16257422","BMW 5 серия G30 530d xDrive MSport, 2019","2019","61 895","с пробегом","15 км","дизель","синий","3000 см3","седан","Автомат","Подключаемый полный","Минск","Опубликовано
                            
                        
                        21.11.2019","125                         просмотров","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - светлый"
"1574513027-1452","https://cars.av.by/search/page/462?&search_time=7","BMW 5 серия E34","https://cars.av.by/bmw/5-seriya/16329994","BMW 5 серия E34, 1990","1990","2 150","с пробегом","444444 км","бензин","зеленый","2000 см3","седан","Механика","Задний","Житковичи, Гомельская обл.","Опубликовано
                            
                        
                        20.11.2019","116                         просмотров
                                                    (+11 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - светлый
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Мультимедиа
                
                                        USB
                                        CD/MP3 проигрыватель
                                    
                                Интерьер
                
                                        Люк"
"1574518279-1952","https://cars.av.by/search/page/442?&search_time=7","Opel Vectra B (рестайлинг)","https://cars.av.by/opel/vectra/16345060","Opel Vectra B (рестайлинг), 1999","1999","3 000","с пробегом","400000 км","дизель","синий","2000 см3","универсал","Механика","Передний","Брест, Брестская обл.","Опубликовано
                            
                        
                        21.11.2019","132                         просмотра
                                                    (+10 сегодня)","Дополнительные опции:
                                
                                        Материал салона - велюр
                                                            Цвет салона - темный"
"1574512220-1299","https://cars.av.by/search/page/468?&search_time=7","Nissan Sunny Y10","https://cars.av.by/nissan/sunny/16112425","Nissan Sunny Y10, 1994","1994","372","с пробегом","347800 км","дизель","бордовый","2000 см3","универсал","Механика","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","87                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574518195-1934","https://cars.av.by/search/page/443?&search_time=7","Peugeot 408 I","https://cars.av.by/peugeot/408/16310433","Peugeot 408 I, 2014","2014","8 204","с пробегом","51300 км","бензин","другой","1600 см3","седан","Механика","Передний","Минск","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            21.11.2019","332                         просмотра
                                                    (+27 сегодня)","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный
                                    
                                                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев руля
                                        Обогрев лобового стекла
                                        Обогрев зеркал
                                        Климат-контроль
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574512159-1277","https://cars.av.by/search/page/469?&search_time=7","Lada (ВАЗ) 2107","https://cars.av.by/lada-vaz/2107/16082351","Lada (ВАЗ) 2107, 2010","2010","983","с пробегом","48679 км","бензин","серый","1600 см3","седан","Механика","Задний","Гомель, Гомельская обл.","Опубликовано
                            
                        
                        20.11.2019","109                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574516775-1776","https://cars.av.by/search/page/449?&search_time=7","Mercedes-Benz GLC X253 220d","https://cars.av.by/mercedes-benz/glc/16254322","Mercedes-Benz GLC X253 220d, 2017","2017","37 000","с пробегом","50000 км","дизель","черный","2000 см3","внедорожник 5 дв.","Автомат","Подключаемый полный","Минск","Опубликовано
                            
                        
                        21.11.2019","112                         просмотров","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный"
"1574512499-1400","https://cars.av.by/search/page/464?&search_time=7","Volkswagen Golf III","https://cars.av.by/volkswagen/golf/16228684","Volkswagen Golf III, 1993","1993","1 581","с пробегом","244961 км","бензин","синий","1600 см3","хэтчбек 5 дв.","Механика","Передний","Гомель, Гомельская обл.","Опубликовано
                            
                        
                        20.11.2019","50                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574512370-1352","https://cars.av.by/search/page/466?&search_time=7","Москвич 2140","https://cars.av.by/moskvich/2140/16166887","Москвич 2140, 1987","1987","347","с пробегом","41289 км","бензин","коричневый","1500 см3","седан","Механика","Задний","Гомель, Гомельская обл.","Опубликовано
                            
                        
                        20.11.2019","68                         просмотров","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574511754-1129","https://cars.av.by/search/page/475?&search_time=7","Ford Fusion I (рестайлинг)","https://cars.av.by/ford/fusion/15679979","Ford Fusion I (рестайлинг), 2008","2008","2 373","с пробегом","156911 км","бензин","черный","1400 см3","хэтчбек 5 дв.","Механика","Передний","Могилев, Могилевская обл.","Опубликовано
                            
                        
                        20.11.2019","282                         просмотра","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
"1574515946-1720","https://cars.av.by/search/page/451?&search_time=7","Mercedes-Benz E-Класс W212, S212, C207, A207","https://cars.av.by/mercedes-benz/e-klass/16308968","Mercedes-Benz E-Класс W212, S212, C207, A207, 2010","2010","15 500","с пробегом","166000 км","бензин","черный","3500 см3","купе","Автомат","Задний","Минск","Опубликовано
                            
                        
                        18.11.2019
                    
                                            
                            Поднято
                            21.11.2019","154                         просмотра
                                                    (+10 сегодня)","Дополнительные опции:
                                
                                        Материал салона - натуральная кожа
                                                            Цвет салона - темный
                                    
                                                                Экстерьер
                
                                        Легкосплавные диски
                                    
                                Системы помощи
                
                                        Парктроники
                                        Камера заднего вида
                                        Датчик дождя
                                    
                                Оптика и свет
                
                                        Светодиодные фары
                                        Противотуманные фары
                                        Ксеноновые фары
                                    
                                Мультимедиа
                
                                        Мультимедийный экран
                                        USB
                                        CD/MP3 проигрыватель
                                        Bluetooth
                                    
                                Комфорт
                
                                        Электростеклоподъемники передние
                                        Электростеклоподъемники задние
                                        Электрорегулировка сидений
                                        Управление мультимедиа с руля
                                        Круиз-контроль
                                    
                                Климат и обогрев
                
                                        Обогрев сидений
                                        Обогрев зеркал
                                        Кондиционер
                                        Климат-контроль
                                    
                                Интерьер
                
                                        Панорамная крыша
                                        Люк
                                    
                                Безопасность
                
                                        Сигнализация
                                        Подушки безопасности передние
                                        Подушки безопасности задние
                                        Подушки безопасности боковые
                                        Иммобилайзер
                                        Антипробуксовочная система
                                        ESP (система поддержания динамической стабильности)
                                        ABS (антиблокировочная система)"
"1574512007-1222","https://cars.av.by/search/page/471?&search_time=7","Chrysler Sebring II","https://cars.av.by/chrysler/sebring/15986160","Chrysler Sebring II, 2003","2003","2 096","с пробегом","260723 км","бензин","другой","2400 см3","седан","Автомат","Передний","Минск","Опубликовано
                            
                        
                        20.11.2019","125                         просмотров","Дополнительные опции:
                                
                                        Материал салона - комбинированный
                                                            Цвет салона - комбинированный"
"1574512555-1406","https://cars.av.by/search/page/464?&search_time=7","BMW 5 серия E39","https://cars.av.by/bmw/5-seriya/16232969","BMW 5 серия E39, 1998","1998","2 629","с пробегом","416106 км","дизель","синий","2498 см3","универсал","Автомат","Задний","Брест, Брестская обл.","Опубликовано
                            
                        
                        20.11.2019","173                         просмотра","Дополнительные опции:
                                
                                        Материал салона - ткань
                                                            Цвет салона - темный"
